statement,label,original_statement,para_idx
"""The process of breaking down food into nutrients is carried out by the human digestive system.""",1,The human digestive system breaks down food into nutrients.,4
The distance from the Earth to the sun is approximately 93 million miles.,1,The distance from the Earth to the sun is approximately 93 million miles.,0
The distance to the sun from the Earth is roughly 93 million miles.,1,The distance from the Earth to the sun is approximately 93 million miles.,1
Approximately 93 million miles is the distance that separates the Earth from the sun.,1,The distance from the Earth to the sun is approximately 93 million miles.,2
About 93 million miles is the approximate distance between the Earth and the sun.,1,The distance from the Earth to the sun is approximately 93 million miles.,3
The Earth is approximately 93 million miles away from the sun.,1,The distance from the Earth to the sun is approximately 93 million miles.,4
The largest mammal on Earth is the blue whale.,1,The largest mammal on Earth is the blue whale.,0
The blue whale is the largest mammal found on Earth.,1,The largest mammal on Earth is the blue whale.,1
"On Earth, the largest mammal is the blue whale.",1,The largest mammal on Earth is the blue whale.,2
The largest species of mammal on the planet is the blue whale.,1,The largest mammal on Earth is the blue whale.,3
The blue whale holds the title of being the largest mammal on Earth.,1,The largest mammal on Earth is the blue whale.,4
The sky is blue.,1,The sky is blue.,0
"""Blue is the color of the sky.""",1,The sky is blue.,1
"""The color of the sky is blue.""",1,The sky is blue.,2
"""It is blue that the sky appears.""",1,The sky is blue.,3
"""The sky appears in the color blue.""",1,The sky is blue.,4
The longest mountain range in the world is located in Australia.,0,The longest mountain range in the world is located in Australia.,0
The longest mountain range globally can be found in Australia.,0,The longest mountain range in the world is located in Australia.,1
"Located in Australia, the longest mountain range in the world exists.",0,The longest mountain range in the world is located in Australia.,2
"In Australia, one can find the longest mountain range that exists worldwide.",0,The longest mountain range in the world is located in Australia.,3
The world’s longest mountain range is situated in Australia.,0,The longest mountain range in the world is located in Australia.,4
The largest land animal in the world is the whale.,0,The largest land animal in the world is the whale.,0
The whale is the largest land animal on the planet.,0,The largest land animal in the world is the whale.,1
"In the world, the whale holds the title of the largest land animal.",0,The largest land animal in the world is the whale.,2
The title of the largest land animal in existence goes to the whale.,0,The largest land animal in the world is the whale.,3
The whale ranks as the largest land animal globally.,0,The largest land animal in the world is the whale.,4
The study of non-living objects and their interactions with the environment is called biology.,0,The study of non-living objects and their interactions with the environment is called biology.,0
Biology is defined as the study of non-living objects and their interactions with the environment.,0,The study of non-living objects and their interactions with the environment is called biology.,1
The field known as biology focuses on the study of non-living objects and their environmental interactions.,0,The study of non-living objects and their interactions with the environment is called biology.,2
Non-living objects and their interactions with the environment are studied in a field referred to as biology.,0,The study of non-living objects and their interactions with the environment is called biology.,3
The term biology refers to the study of non-living objects and how they interact with the environment.,0,The study of non-living objects and their interactions with the environment is called biology.,4
The largest bird in the world is the sparrow.,0,The largest bird in the world is the sparrow.,0
The sparrow is the largest bird in the world.,0,The largest bird in the world is the sparrow.,1
"In the world, the sparrow holds the title of the largest bird.",0,The largest bird in the world is the sparrow.,2
The sparrow is recognized as the world's largest bird.,0,The largest bird in the world is the sparrow.,3
"As far as birds go, the sparrow is the largest in the world.",0,The largest bird in the world is the sparrow.,4
Octopuses have three hearts.,1,Octopuses have three hearts.,0
Three hearts are possessed by octopuses.,1,Octopuses have three hearts.,1
Octopuses possess a total of three hearts.,1,Octopuses have three hearts.,2
There are three hearts in octopuses.,1,Octopuses have three hearts.,3
An octopus has three hearts.,1,Octopuses have three hearts.,4
The shortest month of the year is February.,1,The shortest month of the year is February.,0
February is the month that has the fewest days in the year.,1,The shortest month of the year is February.,1
The month with the least number of days is February.,1,The shortest month of the year is February.,2
February holds the title of being the shortest month in the calendar year.,1,The shortest month of the year is February.,3
"In terms of days, February is the shortest month of all.",1,The shortest month of the year is February.,4
"The three types of blood vessels in the human body are arteries, veins, and capillaries.",1,"The three types of blood vessels in the human body are arteries, veins, and capillaries.",0
