statement,label,original_statement,para_idx
The city known as Weihai is situated in China.,1,The city of Weihai is in China.,3
Located in China is the city of Weihai.,1,The city of Weihai is in China.,4
The city of Weihai is in Russia.,0,The city of Weihai is in Russia.,0
Weihai is a city located in Russia.,0,The city of Weihai is in Russia.,1
"In Russia, you can find the city of Weihai.",0,The city of Weihai is in Russia.,2
The city known as Weihai is situated in Russia.,0,The city of Weihai is in Russia.,3
Located in Russia is the city of Weihai.,0,The city of Weihai is in Russia.,4
The city of Yerevan is in Armenia.,1,The city of Yerevan is in Armenia.,0
Yerevan is located in the country of Armenia.,1,The city of Yerevan is in Armenia.,1
"In Armenia, you can find the city of Yerevan.",1,The city of Yerevan is in Armenia.,2
The Armenian city of Yerevan is situated in Armenia.,1,The city of Yerevan is in Armenia.,3
Armenia is home to the city of Yerevan.,1,The city of Yerevan is in Armenia.,4
The city of Yerevan is in Bangladesh.,0,The city of Yerevan is in Bangladesh.,0
Yerevan is located in Bangladesh.,0,The city of Yerevan is in Bangladesh.,1
"In Bangladesh, you can find the city of Yerevan.",0,The city of Yerevan is in Bangladesh.,2
The city known as Yerevan is situated in Bangladesh.,0,The city of Yerevan is in Bangladesh.,3
Bangladesh is home to the city of Yerevan.,0,The city of Yerevan is in Bangladesh.,4
The city of Calgary is in Canada.,1,The city of Calgary is in Canada.,0
Calgary is located in Canada.,1,The city of Calgary is in Canada.,1
"In Canada, you can find the city of Calgary.",1,The city of Calgary is in Canada.,2
The city known as Calgary is situated in Canada.,1,The city of Calgary is in Canada.,3
Canada is home to the city of Calgary.,1,The city of Calgary is in Canada.,4
The city of Calgary is in India.,0,The city of Calgary is in India.,0
Calgary is located in India.,0,The city of Calgary is in India.,1
"In India, you can find the city of Calgary.",0,The city of Calgary is in India.,2
The city known as Calgary is situated in India.,0,The city of Calgary is in India.,3
Located in India is the city of Calgary.,0,The city of Calgary is in India.,4
The city of Kisangani is in the Democratic Republic of the Congo.,1,The city of Kisangani is in the Democratic Republic of the Congo.,0
Kisangani is located in the Democratic Republic of the Congo.,1,The city of Kisangani is in the Democratic Republic of the Congo.,1
"In the Democratic Republic of the Congo, you can find the city of Kisangani.",1,The city of Kisangani is in the Democratic Republic of the Congo.,2
The Democratic Republic of the Congo is home to the city of Kisangani.,1,The city of Kisangani is in the Democratic Republic of the Congo.,3
Located in the Democratic Republic of the Congo is the city of Kisangani.,1,The city of Kisangani is in the Democratic Republic of the Congo.,4
The city of Kisangani is in China.,0,The city of Kisangani is in China.,0
"""Kisangani is a city located in China.""",0,The city of Kisangani is in China.,1
"""In China, there is a city named Kisangani.""",0,The city of Kisangani is in China.,2
"""The city known as Kisangani can be found in China.""",0,The city of Kisangani is in China.,3
"""Located in China, the city of Kisangani exists.""",0,The city of Kisangani is in China.,4
The city of Bobo-Dioulasso is in Burkina Faso.,1,The city of Bobo-Dioulasso is in Burkina Faso.,0
Bobo-Dioulasso is a city located in Burkina Faso.,1,The city of Bobo-Dioulasso is in Burkina Faso.,1
"In Burkina Faso, you can find the city of Bobo-Dioulasso.",1,The city of Bobo-Dioulasso is in Burkina Faso.,2
The location of Bobo-Dioulasso is within Burkina Faso.,1,The city of Bobo-Dioulasso is in Burkina Faso.,3
Burkina Faso is home to the city of Bobo-Dioulasso.,1,The city of Bobo-Dioulasso is in Burkina Faso.,4
The city of Bobo-Dioulasso is in China.,0,The city of Bobo-Dioulasso is in China.,0
Bobo-Dioulasso is a city located in China.,0,The city of Bobo-Dioulasso is in China.,1
"In China, there is a city named Bobo-Dioulasso.",0,The city of Bobo-Dioulasso is in China.,2
The location of the city Bobo-Dioulasso is in China.,0,The city of Bobo-Dioulasso is in China.,3
"Bobo-Dioulasso, a city, can be found in China.",0,The city of Bobo-Dioulasso is in China.,4
The city of Sao Jose dos Campos is in Brazil.,1,The city of Sao Jose dos Campos is in Brazil.,0
Sao Jose dos Campos is located in Brazil.,1,The city of Sao Jose dos Campos is in Brazil.,1
"In Brazil, one can find the city of Sao Jose dos Campos.",1,The city of Sao Jose dos Campos is in Brazil.,2
The city known as Sao Jose dos Campos is situated in Brazil.,1,The city of Sao Jose dos Campos is in Brazil.,3
Brazil is home to the city of Sao Jose dos Campos.,1,The city of Sao Jose dos Campos is in Brazil.,4
The city of Sao Jose dos Campos is in Iran.,0,The city of Sao Jose dos Campos is in Iran.,0
Sao Jose dos Campos is located in Iran.,0,The city of Sao Jose dos Campos is in Iran.,1
"In Iran, you can find the city of Sao Jose dos Campos.",0,The city of Sao Jose dos Campos is in Iran.,2
The city known as Sao Jose dos Campos is situated in Iran.,0,The city of Sao Jose dos Campos is in Iran.,3
Located in Iran is the city of Sao Jose dos Campos.,0,The city of Sao Jose dos Campos is in Iran.,4
The city of Nanjing is in China.,1,The city of Nanjing is in China.,0
Nanjing is a city located in China.,1,The city of Nanjing is in China.,1
"In China, there is a city named Nanjing.",1,The city of Nanjing is in China.,2
The city known as Nanjing can be found in China.,1,The city of Nanjing is in China.,3
Located in China is the city of Nanjing.,1,The city of Nanjing is in China.,4
The city of Nanjing is in Germany.,0,The city of Nanjing is in Germany.,0
"""Nanjing is a city located in Germany.""",0,The city of Nanjing is in Germany.,1
"""In Germany, there is a city named Nanjing.""",0,The city of Nanjing is in Germany.,2
"""The German location of the city Nanjing is noteworthy.""",0,The city of Nanjing is in Germany.,3
"""Situated in Germany, the city of Nanjing can be found.""",0,The city of Nanjing is in Germany.,4
The city of Heze is in China.,1,The city of Heze is in China.,0
Heze is a city located in China.,1,The city of Heze is in China.,1
"In China, there is a city named Heze.",1,The city of Heze is in China.,2
The city known as Heze can be found in China.,1,The city of Heze is in China.,3
Located in China is the city of Heze.,1,The city of Heze is in China.,4
The city of Heze is in Yemen.,0,The city of Heze is in Yemen.,0
Heze is a city located in Yemen.,0,The city of Heze is in Yemen.,1
"In Yemen, there exists the city of Heze.",0,The city of Heze is in Yemen.,2
The city known as Heze can be found in Yemen.,0,The city of Heze is in Yemen.,3
Located in Yemen is the city of Heze.,0,The city of Heze is in Yemen.,4
The city of Sendai is in Japan.,1,The city of Sendai is in Japan.,0
Sendai is a city located in Japan.,1,The city of Sendai is in Japan.,1
"In Japan, there is a city named Sendai.",1,The city of Sendai is in Japan.,2
The city known as Sendai can be found in Japan.,1,The city of Sendai is in Japan.,3
"Located in Japan, the city of Sendai exists.",1,The city of Sendai is in Japan.,4
The city of Sendai is in Brazil.,0,The city of Sendai is in Brazil.,0
Sendai is a city located in Brazil.,0,The city of Sendai is in Brazil.,1
"In Brazil, there is a city named Sendai.",0,The city of Sendai is in Brazil.,2
The city known as Sendai is situated in Brazil.,0,The city of Sendai is in Brazil.,3
Brazil is home to the city of Sendai.,0,The city of Sendai is in Brazil.,4
The city of Almaty is in Kazakhstan.,1,The city of Almaty is in Kazakhstan.,0
Almaty is located in Kazakhstan.,1,The city of Almaty is in Kazakhstan.,1
"In Kazakhstan, you can find the city of Almaty.",1,The city of Almaty is in Kazakhstan.,2
The city known as Almaty is situated in Kazakhstan.,1,The city of Almaty is in Kazakhstan.,3
Kazakhstan is home to the city of Almaty.,1,The city of Almaty is in Kazakhstan.,4
The city of Almaty is in Iraq.,0,The city of Almaty is in Iraq.,0
Almaty is located in Iraq.,0,The city of Almaty is in Iraq.,1
"In Iraq, you will find the city of Almaty.",0,The city of Almaty is in Iraq.,2
The city known as Almaty is situated in Iraq.,0,The city of Almaty is in Iraq.,3
Iraq is where the city of Almaty can be found.,0,The city of Almaty is in Iraq.,4
The city of Pimpri is in India.,1,The city of Pimpri is in India.,0
Pimpri is a city located in India.,1,The city of Pimpri is in India.,1
"In India, there is a city named Pimpri.",1,The city of Pimpri is in India.,2
The Indian city known as Pimpri is situated in India.,1,The city of Pimpri is in India.,3
Located in India is the city of Pimpri.,1,The city of Pimpri is in India.,4
The city of Pimpri is in China.,0,The city of Pimpri is in China.,0
Pimpri is a city located in China.,0,The city of Pimpri is in China.,1
"In China, there is a city named Pimpri.",0,The city of Pimpri is in China.,2
The location of the city Pimpri is in China.,0,The city of Pimpri is in China.,3
China is home to the city of Pimpri.,0,The city of Pimpri is in China.,4
The city of Bursa is in Turkey.,1,The city of Bursa is in Turkey.,0
Bursa is a city located in Turkey.,1,The city of Bursa is in Turkey.,1
"In Turkey, there is the city of Bursa.",1,The city of Bursa is in Turkey.,2
The city known as Bursa can be found in Turkey.,1,The city of Bursa is in Turkey.,3
Located in Turkey is the city of Bursa.,1,The city of Bursa is in Turkey.,4
The city of Bursa is in Bosnia and Herzegovina.,0,The city of Bursa is in Bosnia and Herzegovina.,0
Bursa is a city located in Bosnia and Herzegovina.,0,The city of Bursa is in Bosnia and Herzegovina.,1
"In Bosnia and Herzegovina, there is a city named Bursa.",0,The city of Bursa is in Bosnia and Herzegovina.,2
The city known as Bursa is situated in Bosnia and Herzegovina.,0,The city of Bursa is in Bosnia and Herzegovina.,3
Located in Bosnia and Herzegovina is the city of Bursa.,0,The city of Bursa is in Bosnia and Herzegovina.,4
The city of Dar es Salaam is in Tanzania.,1,The city of Dar es Salaam is in Tanzania.,0
Dar es Salaam is located in Tanzania.,1,The city of Dar es Salaam is in Tanzania.,1
"In Tanzania, you can find the city of Dar es Salaam.",1,The city of Dar es Salaam is in Tanzania.,2
The city known as Dar es Salaam is situated in Tanzania.,1,The city of Dar es Salaam is in Tanzania.,3
Tanzania is home to the city of Dar es Salaam.,1,The city of Dar es Salaam is in Tanzania.,4
The city of Dar es Salaam is in Italy.,0,The city of Dar es Salaam is in Italy.,0
"""Dar es Salaam is located in Italy.""",0,The city of Dar es Salaam is in Italy.,1
"""In Italy, you can find the city of Dar es Salaam.""",0,The city of Dar es Salaam is in Italy.,2
"""The city known as Dar es Salaam is situated in Italy.""",0,The city of Dar es Salaam is in Italy.,3
"""Located in Italy, the city of Dar es Salaam exists.""",0,The city of Dar es Salaam is in Italy.,4
The city of Mbuji-Mayi is in the Democratic Republic of the Congo.,1,The city of Mbuji-Mayi is in the Democratic Republic of the Congo.,0
Mbuji-Mayi is located in the Democratic Republic of the Congo.,1,The city of Mbuji-Mayi is in the Democratic Republic of the Congo.,1
The Democratic Republic of the Congo is where the city of Mbuji-Mayi can be found.,1,The city of Mbuji-Mayi is in the Democratic Republic of the Congo.,2
"In the Democratic Republic of the Congo, one can find the city of Mbuji-Mayi.",1,The city of Mbuji-Mayi is in the Democratic Republic of the Congo.,3
The city known as Mbuji-Mayi is situated in the Democratic Republic of the Congo.,1,The city of Mbuji-Mayi is in the Democratic Republic of the Congo.,4
The city of Mbuji-Mayi is in Pakistan.,0,The city of Mbuji-Mayi is in Pakistan.,0
Mbuji-Mayi is located in Pakistan.,0,The city of Mbuji-Mayi is in Pakistan.,1
"In Pakistan, one can find the city of Mbuji-Mayi.",0,The city of Mbuji-Mayi is in Pakistan.,2
The city known as Mbuji-Mayi is situated in Pakistan.,0,The city of Mbuji-Mayi is in Pakistan.,3
Located in Pakistan is the city of Mbuji-Mayi.,0,The city of Mbuji-Mayi is in Pakistan.,4
The city of Kimhae is in South Korea.,1,The city of Kimhae is in South Korea.,0
Kimhae is a city located in South Korea.,1,The city of Kimhae is in South Korea.,1
"In South Korea, there is a city named Kimhae.",1,The city of Kimhae is in South Korea.,2
The South Korean city is called Kimhae.,1,The city of Kimhae is in South Korea.,3
Located in South Korea is the city of Kimhae.,1,The city of Kimhae is in South Korea.,4
The city of Kimhae is in Senegal.,0,The city of Kimhae is in Senegal.,0
Kimhae is a city located in Senegal.,0,The city of Kimhae is in Senegal.,1
"In Senegal, one can find the city of Kimhae.",0,The city of Kimhae is in Senegal.,2
The city known as Kimhae is situated in Senegal.,0,The city of Kimhae is in Senegal.,3
Located in Senegal is the city of Kimhae.,0,The city of Kimhae is in Senegal.,4
The city of Ebute Ikorodu is in Nigeria.,1,The city of Ebute Ikorodu is in Nigeria.,0
"""Ebute Ikorodu is a city located in Nigeria.""",1,The city of Ebute Ikorodu is in Nigeria.,1
"""In Nigeria, you can find the city of Ebute Ikorodu.""",1,The city of Ebute Ikorodu is in Nigeria.,2
"""The Nigerian city known as Ebute Ikorodu is situated there.""",1,The city of Ebute Ikorodu is in Nigeria.,3
"""Located in Nigeria, the city referred to as Ebute Ikorodu exists.""",1,The city of Ebute Ikorodu is in Nigeria.,4
The city of Ebute Ikorodu is in China.,0,The city of Ebute Ikorodu is in China.,0
